code,title,unit_id,distance,school_type,school_main_campus,credential_level,4_yr_median_earnings,4_yr_working_count,debt_median,debt_median_payment,school_name
1405,Biomedical/Medical Engineering.,433660,1,Public,1,3,71611.0,25.0,17779.0,188.0,Florida Gulf Coast University
1408,Civil Engineering.,433660,1,Public,1,3,71324.0,60.0,17125.0,182.0,Florida Gulf Coast University
1409,Computer Engineering.,433660,1,Public,1,3,96155.0,29.0,21500.0,228.0,Florida Gulf Coast University
2203,Legal Support Services.,433660,2,Public,1,3,44645.0,59.0,20000.0,212.0,Florida Gulf Coast University
2301,"English Language and Literature, General.",433660,1,Public,1,3,40276.0,40.0,16658.0,177.0,Florida Gulf Coast University
2601,"Biology, General.",433660,1,Public,1,3,37681.0,82.0,21814.0,231.0,Florida Gulf Coast University
3105,Health and Physical Education/Fitness.,433660,1,Public,1,3,48144.0,21.0,15000.0,159.0,Florida Gulf Coast University
4201,"Psychology, General.",433660,1,Public,1,3,43031.0,135.0,17245.0,183.0,Florida Gulf Coast University
4301,Criminal Justice and Corrections.,433660,2,Public,1,3,46485.0,127.0,20000.0,212.0,Florida Gulf Coast University
4304,Security Science and Technology.,433660,1,Public,1,3,39879.0,49.0,19099.0,202.0,Florida Gulf Coast University
4407,Social Work.,433660,1,Public,1,3,43345.0,38.0,17500.0,186.0,Florida Gulf Coast University
4407,Social Work.,433660,1,Public,1,5,50008.0,26.0,25500.0,290.0,Florida Gulf Coast University
4510,Political Science and Government.,433660,1,Public,1,3,58501.0,37.0,19500.0,207.0,Florida Gulf Coast University
5007,Fine and Studio Arts.,433660,1,Public,1,3,36509.0,33.0,20650.0,219.0,Florida Gulf Coast University
5100,"Health Services/Allied Health/Health Sciences, General.",433660,1,Public,1,3,49057.0,54.0,17515.0,186.0,Florida Gulf Coast University
5122,Public Health.,433660,1,Public,1,3,42676.0,39.0,17500.0,186.0,Florida Gulf Coast University
5123,Rehabilitation and Therapeutic Professions.,433660,0,Public,1,6,71086.0,33.0,61500.0,700.0,Florida Gulf Coast University
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",433660,1,Public,1,3,71282.0,61.0,17625.0,187.0,Florida Gulf Coast University
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",433660,1,Public,1,5,132071.0,33.0,94418.0,1074.0,Florida Gulf Coast University
5202,"Business Administration, Management and Operations.",433660,1,Public,1,3,54503.0,150.0,18976.0,201.0,Florida Gulf Coast University
5203,Accounting and Related Services.,433660,1,Public,1,3,60650.0,55.0,15000.0,159.0,Florida Gulf Coast University
5208,Finance and Financial Management Services.,433660,1,Public,1,3,70927.0,47.0,19267.0,204.0,Florida Gulf Coast University
5209,Hospitality Administration/Management.,433660,1,Public,1,3,44941.0,170.0,19500.0,207.0,Florida Gulf Coast University
5212,Management Information Systems and Services.,433660,1,Public,1,3,51265.0,40.0,19611.0,208.0,Florida Gulf Coast University
5214,Marketing.,433660,1,Public,1,3,53802.0,97.0,18315.0,194.0,Florida Gulf Coast University
5401,History.,433660,1,Public,1,3,32568.0,24.0,21375.0,227.0,Florida Gulf Coast University
5133,Alternative and Complementary Medicine and Medical Systems.,434441,1,"Private, for-profit",1,5,41044.0,26.0,61500.0,700.0,Florida College of Integrative Medicine
5108,Allied Health and Medical Assisting Services.,434469,2,"Private, for-profit",1,1,28291.0,35.0,9020.0,96.0,New Professions Technical Institute
1204,Cosmetology and Related Personal Grooming Services.,438285,1,"Private, for-profit",0,1,24132.0,152.0,6333.0,67.0,Cortiva Institute
5135,Somatic Bodywork and Related Therapeutic Services.,438285,1,"Private, for-profit",0,1,22165.0,261.0,7892.0,84.0,Cortiva Institute
5133,Alternative and Complementary Medicine and Medical Systems.,439446,1,"Private, nonprofit",1,5,29614.0,25.0,61500.0,700.0,Atlantic Institute of Oriental Medicine
1204,Cosmetology and Related Personal Grooming Services.,439774,1,"Private, for-profit",1,1,12823.0,61.0,5500.0,58.0,New Concept Massage and Beauty School
5106,Dental Support Services and Allied Professions.,439792,1,"Private, for-profit",1,1,24581.0,68.0,13000.0,138.0,Fortis College-Orange Park
5107,Health and Medical Administrative Services.,439792,1,"Private, for-profit",1,1,27539.0,36.0,13000.0,138.0,Fortis College-Orange Park
5108,Allied Health and Medical Assisting Services.,439792,1,"Private, for-profit",1,1,26220.0,127.0,9500.0,101.0,Fortis College-Orange Park
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,439792,1,"Private, for-profit",1,1,26357.0,21.0,9500.0,101.0,Fortis College-Orange Park
5133,Alternative and Complementary Medicine and Medical Systems.,439969,1,"Private, for-profit",1,5,32441.0,40.0,41000.0,466.0,Acupuncture and Massage College
5135,Somatic Bodywork and Related Therapeutic Services.,439969,1,"Private, for-profit",1,1,17864.0,34.0,7600.0,81.0,Acupuncture and Massage College
4400,"Human Services, General.",441371,3,"Private, nonprofit",1,2,27159.0,30.0,17978.0,191.0,Ultimate Medical Academy
5106,Dental Support Services and Allied Professions.,441371,2,"Private, nonprofit",1,1,25786.0,155.0,8998.0,95.0,Ultimate Medical Academy
5107,Health and Medical Administrative Services.,441371,2,"Private, nonprofit",1,1,22845.0,6804.0,11828.0,125.0,Ultimate Medical Academy
5107,Health and Medical Administrative Services.,441371,2,"Private, nonprofit",1,2,25535.0,3593.0,18072.0,192.0,Ultimate Medical Academy
5108,Allied Health and Medical Assisting Services.,441371,3,"Private, nonprofit",1,2,27111.0,138.0,15244.0,162.0,Ultimate Medical Academy
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",441371,2,"Private, nonprofit",1,1,22556.0,244.0,9500.0,101.0,Ultimate Medical Academy
1204,Cosmetology and Related Personal Grooming Services.,441380,1,"Private, for-profit",1,1,17317.0,128.0,13000.0,138.0,Florida Barber Academy
5107,Health and Medical Administrative Services.,441423,1,"Private, for-profit",1,1,25381.0,37.0,9500.0,101.0,Florida Education Institute
5108,Allied Health and Medical Assisting Services.,441423,1,"Private, for-profit",1,1,22286.0,263.0,9500.0,101.0,Florida Education Institute
2201,Law.,442295,1,"Private, nonprofit",1,7,69213.0,116.0,144259.0,1641.0,Ave Maria School of Law
4805,Precision Metal Working.,442329,1,"Private, for-profit",0,1,39102.0,2647.0,9500.0,101.0,Tulsa Welding School-Jacksonville
1204,Cosmetology and Related Personal Grooming Services.,443234,1,"Private, for-profit",1,1,18333.0,61.0,6786.0,72.0,Hollywood Institute
5108,Allied Health and Medical Assisting Services.,443234,1,"Private, for-profit",1,1,25261.0,41.0,7233.0,77.0,Hollywood Institute
5135,Somatic Bodywork and Related Therapeutic Services.,443234,1,"Private, for-profit",1,1,14480.0,38.0,6590.0,70.0,Hollywood Institute
1199,"Computer and Information Sciences and Support Services, Other.",443252,1,"Private, for-profit",1,1,21678.0,97.0,9500.0,101.0,South Florida Institute of Technology
1505,Environmental Control Technologies/Technicians.,443252,1,"Private, for-profit",1,1,35944.0,561.0,8702.0,92.0,South Florida Institute of Technology
4605,Plumbing and Related Water Supply Services.,443252,1,"Private, for-profit",1,1,31959.0,51.0,9500.0,101.0,South Florida Institute of Technology
4701,Electrical/Electronics Maintenance and Repair Technology.,443252,1,"Private, for-profit",1,1,38351.0,349.0,9374.0,99.0,South Florida Institute of Technology
5108,Allied Health and Medical Assisting Services.,443252,1,"Private, for-profit",1,1,19274.0,123.0,5679.0,60.0,South Florida Institute of Technology
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",443252,1,"Private, for-profit",1,1,15273.0,70.0,9500.0,101.0,South Florida Institute of Technology
4706,Vehicle Maintenance and Repair Technologies.,444370,1,"Private, for-profit",1,1,28612.0,87.0,6519.0,69.0,American Advanced Technicians Institute
1204,Cosmetology and Related Personal Grooming Services.,445212,1,"Private, for-profit",0,1,22368.0,840.0,7232.0,77.0,Paul Mitchell the School-Orlando
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",445744,1,"Private, for-profit",0,1,38389.0,149.0,13000.0,138.0,Fortis Institute-Port Saint Lucie
5106,Dental Support Services and Allied Professions.,445744,1,"Private, for-profit",0,1,29637.0,55.0,12293.0,130.0,Fortis Institute-Port Saint Lucie
5108,Allied Health and Medical Assisting Services.,445744,1,"Private, for-profit",0,1,28041.0,443.0,9500.0,101.0,Fortis Institute-Port Saint Lucie
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",445744,1,"Private, for-profit",0,2,62980.0,116.0,26833.0,284.0,Fortis Institute-Port Saint Lucie
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",445744,1,"Private, for-profit",0,1,46352.0,104.0,17667.0,187.0,Fortis Institute-Port Saint Lucie
3906,Theological and Ministerial Studies.,446048,1,"Private, nonprofit",1,3,35371.0,18.0,20000.0,212.0,Ave Maria University
4201,"Psychology, General.",446048,1,"Private, nonprofit",1,3,38617.0,21.0,18775.0,199.0,Ave Maria University
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",446109,1,"Private, for-profit",1,1,42525.0,103.0,14656.0,155.0,Cambridge College of Healthcare & Technology
5106,Dental Support Services and Allied Professions.,446127,1,"Private, for-profit",0,1,25853.0,174.0,12667.0,134.0,ATA Career Education
5107,Health and Medical Administrative Services.,446127,3,"Private, for-profit",0,1,25497.0,60.0,17083.0,181.0,ATA Career Education
5107,Health and Medical Administrative Services.,446127,3,"Private, for-profit",0,2,32505.0,59.0,24000.0,254.0,ATA Career Education
5108,Allied Health and Medical Assisting Services.,446127,1,"Private, for-profit",0,1,29977.0,21.0,13583.0,144.0,ATA Career Education
5108,Allied Health and Medical Assisting Services.,446127,1,"Private, for-profit",0,2,29047.0,128.0,21000.0,223.0,ATA Career Education
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",446127,1,"Private, for-profit",0,2,36580.0,52.0,23375.0,248.0,ATA Career Education
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",446127,1,"Private, for-profit",0,2,61187.0,48.0,23500.0,249.0,ATA Career Education
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",446127,1,"Private, for-profit",0,1,50873.0,60.0,22917.0,243.0,ATA Career Education
1410,"Electrical, Electronics and Communications Engineering.",446552,1,"Private, for-profit",1,2,26063.0,27.0,20000.0,212.0,Southern Technical College
1204,Cosmetology and Related Personal Grooming Services.,447014,1,"Private, for-profit",1,1,25239.0,35.0,7253.0,77.0,Daytona College
5107,Health and Medical Administrative Services.,447014,3,"Private, for-profit",1,1,29506.0,66.0,6636.0,70.0,Daytona College
5108,Allied Health and Medical Assisting Services.,447014,2,"Private, for-profit",1,1,23591.0,84.0,6831.0,72.0,Daytona College
5135,Somatic Bodywork and Related Therapeutic Services.,447014,1,"Private, for-profit",1,1,17719.0,22.0,6476.0,69.0,Daytona College
1204,Cosmetology and Related Personal Grooming Services.,447883,1,"Private, for-profit",1,1,20263.0,145.0,7600.0,81.0,American Institute of Beauty
1204,Cosmetology and Related Personal Grooming Services.,447892,1,"Private, for-profit",1,1,16103.0,64.0,6334.0,67.0,North Florida Cosmetology Institute
1204,Cosmetology and Related Personal Grooming Services.,447908,1,"Private, for-profit",1,1,12625.0,22.0,4903.0,52.0,Florida Academy of Health & Beauty
1101,"Computer and Information Sciences, General.",449038,3,"Private, for-profit",0,3,77481.0,138.0,37500.0,398.0,Strayer University-Florida
1104,Information Science/Studies.,449038,3,"Private, for-profit",0,3,78793.0,324.0,40250.0,427.0,Strayer University-Florida
1104,Information Science/Studies.,449038,3,"Private, for-profit",0,5,87889.0,209.0,74156.0,844.0,Strayer University-Florida
1110,Computer/Information Technology Administration and Management.,449038,3,"Private, for-profit",0,2,57214.0,16.0,28519.0,302.0,Strayer University-Florida
1304,Educational Administration and Supervision.,449038,3,"Private, for-profit",0,5,45764.0,209.0,81000.0,921.0,Strayer University-Florida
4301,Criminal Justice and Corrections.,449038,3,"Private, for-profit",0,3,50636.0,355.0,41562.0,441.0,Strayer University-Florida
4404,Public Administration.,449038,3,"Private, for-profit",0,5,55281.0,173.0,81723.0,930.0,Strayer University-Florida
5107,Health and Medical Administrative Services.,449038,3,"Private, for-profit",0,5,48777.0,224.0,81207.0,924.0,Strayer University-Florida
5201,"Business/Commerce, General.",449038,3,"Private, for-profit",0,2,47516.0,49.0,32140.0,341.0,Strayer University-Florida
5201,"Business/Commerce, General.",449038,3,"Private, for-profit",0,3,59763.0,806.0,43122.0,457.0,Strayer University-Florida
5202,"Business Administration, Management and Operations.",449038,3,"Private, for-profit",0,5,65830.0,2290.0,75005.0,853.0,Strayer University-Florida
5203,Accounting and Related Services.,449038,3,"Private, for-profit",0,3,56398.0,250.0,41625.0,441.0,Strayer University-Florida
5203,Accounting and Related Services.,449038,3,"Private, for-profit",0,5,60268.0,236.0,80164.0,912.0,Strayer University-Florida
5210,Human Resources Management and Services.,449038,3,"Private, for-profit",0,5,55030.0,324.0,80998.0,921.0,Strayer University-Florida
1109,Computer Systems Networking and Telecommunications.,449083,1,"Private, for-profit",1,2,43610.0,35.0,25900.0,275.0,CBT Technology Institute-Main Campus
1505,Environmental Control Technologies/Technicians.,449083,1,"Private, for-profit",1,1,34717.0,412.0,8600.0,91.0,CBT Technology Institute-Main Campus
1505,Environmental Control Technologies/Technicians.,449083,1,"Private, for-profit",1,2,41640.0,45.0,20151.0,214.0,CBT Technology Institute-Main Campus
4701,Electrical/Electronics Maintenance and Repair Technology.,449083,1,"Private, for-profit",1,1,42430.0,206.0,8600.0,91.0,CBT Technology Institute-Main Campus
4701,Electrical/Electronics Maintenance and Repair Technology.,449083,1,"Private, for-profit",1,2,39827.0,51.0,18210.0,193.0,CBT Technology Institute-Main Campus
5107,Health and Medical Administrative Services.,449083,0,"Private, for-profit",1,1,24956.0,60.0,9498.0,101.0,CBT Technology Institute-Main Campus
1505,Environmental Control Technologies/Technicians.,449092,1,"Private, for-profit",0,2,41640.0,45.0,20151.0,214.0,CBT Technology Institute-Hialeah
4701,Electrical/Electronics Maintenance and Repair Technology.,449092,1,"Private, for-profit",0,2,39827.0,51.0,18210.0,193.0,CBT Technology Institute-Hialeah
1204,Cosmetology and Related Personal Grooming Services.,449490,1,"Private, for-profit",1,1,17285.0,121.0,6549.0,69.0,Palm Beach Academy of Health & Beauty
5135,Somatic Bodywork and Related Therapeutic Services.,449490,1,"Private, for-profit",1,1,21309.0,65.0,6333.0,67.0,Palm Beach Academy of Health & Beauty
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",449506,1,"Private, nonprofit",1,2,41231.0,287.0,20000.0,212.0,SABER College
5108,Allied Health and Medical Assisting Services.,449524,1,"Private, for-profit",1,2,50875.0,27.0,25250.0,268.0,Taylor College
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",449524,1,"Private, for-profit",1,2,61899.0,82.0,31437.0,333.0,Taylor College
5108,Allied Health and Medical Assisting Services.,449533,1,"Private, for-profit",1,1,25872.0,50.0,5945.0,63.0,Pensacola School of Massage Therapy & Health Careers
5135,Somatic Bodywork and Related Therapeutic Services.,449533,1,"Private, for-profit",1,1,25772.0,51.0,5789.0,61.0,Pensacola School of Massage Therapy & Health Careers
1104,Information Science/Studies.,449898,1,"Private, for-profit",0,3,60708.0,148.0,45268.0,480.0,South University-Tampa
1104,Information Science/Studies.,449898,1,"Private, for-profit",0,5,88546.0,29.0,43847.0,499.0,South University-Tampa
4201,"Psychology, General.",449898,1,"Private, for-profit",0,3,36910.0,151.0,44548.0,472.0,South University-Tampa
4301,Criminal Justice and Corrections.,449898,1,"Private, for-profit",0,3,42478.0,175.0,42354.0,449.0,South University-Tampa
4301,Criminal Justice and Corrections.,449898,1,"Private, for-profit",0,5,37597.0,82.0,41000.0,466.0,South University-Tampa
5107,Health and Medical Administrative Services.,449898,1,"Private, for-profit",0,3,40160.0,247.0,39675.0,421.0,South University-Tampa
5107,Health and Medical Administrative Services.,449898,1,"Private, for-profit",0,5,54350.0,190.0,41000.0,466.0,South University-Tampa
5108,Allied Health and Medical Assisting Services.,449898,1,"Private, for-profit",0,2,43365.0,535.0,23000.0,244.0,South University-Tampa
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",449898,1,"Private, for-profit",0,5,113965.0,175.0,139314.0,1585.0,South University-Tampa
5132,Bioethics/Medical Ethics.,449898,1,"Private, for-profit",0,5,95177.0,72.0,58651.0,667.0,South University-Tampa
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",449898,1,"Private, for-profit",0,3,78626.0,1607.0,23592.0,250.0,South University-Tampa
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",449898,1,"Private, for-profit",0,5,106747.0,1269.0,59405.0,676.0,South University-Tampa
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",449898,1,"Private, for-profit",0,8,108725.0,132.0,46988.0,534.0,South University-Tampa
5202,"Business Administration, Management and Operations.",449898,1,"Private, for-profit",0,3,48439.0,358.0,46000.0,488.0,South University-Tampa
5202,"Business Administration, Management and Operations.",449898,1,"Private, for-profit",0,5,55109.0,286.0,46193.0,525.0,South University-Tampa
1204,Cosmetology and Related Personal Grooming Services.,449959,1,"Private, for-profit",0,1,22368.0,840.0,7232.0,77.0,Paul Mitchell the School-Tampa
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",451103,1,"Private, for-profit",1,2,67447.0,183.0,21909.0,232.0,Miami Regional University
1204,Cosmetology and Related Personal Grooming Services.,451121,1,"Private, for-profit",1,1,21120.0,76.0,9000.0,95.0,Paul Mitchell the School-Miami
1204,Cosmetology and Related Personal Grooming Services.,451149,1,"Private, for-profit",1,1,22309.0,273.0,7364.0,78.0,Aveda Institute-South Florida
1204,Cosmetology and Related Personal Grooming Services.,451158,1,"Private, for-profit",1,1,24165.0,354.0,7455.0,79.0,Aveda Institute-Tallahassee
5135,Somatic Bodywork and Related Therapeutic Services.,451158,1,"Private, for-profit",1,1,21791.0,89.0,9500.0,101.0,Aveda Institute-Tallahassee
1204,Cosmetology and Related Personal Grooming Services.,451167,1,"Private, for-profit",1,1,15089.0,123.0,9000.0,95.0,Shear Excellence Hair Academy
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",454865,1,"Private, for-profit",1,2,49384.0,58.0,31500.0,334.0,Cambridge College of Healthcare & Technology
1204,Cosmetology and Related Personal Grooming Services.,454917,1,"Private, for-profit",1,1,15488.0,135.0,6333.0,67.0,Celebrity School of Beauty
1204,Cosmetology and Related Personal Grooming Services.,455479,1,"Private, for-profit",0,1,21848.0,75.0,10800.0,114.0,Fortis Institute-Pensacola
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",455479,1,"Private, for-profit",0,1,32552.0,106.0,13000.0,138.0,Fortis Institute-Pensacola
5106,Dental Support Services and Allied Professions.,455479,1,"Private, for-profit",0,1,24767.0,162.0,11316.0,120.0,Fortis Institute-Pensacola
5107,Health and Medical Administrative Services.,455479,1,"Private, for-profit",0,1,22146.0,123.0,9500.0,101.0,Fortis Institute-Pensacola
5108,Allied Health and Medical Assisting Services.,455479,1,"Private, for-profit",0,1,22618.0,417.0,9474.0,100.0,Fortis Institute-Pensacola
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",455479,1,"Private, for-profit",0,2,60331.0,156.0,27910.0,296.0,Fortis Institute-Pensacola
5108,Allied Health and Medical Assisting Services.,455831,1,"Private, for-profit",1,1,23874.0,100.0,7779.0,82.0,Medical Institute of Palm Beach
1109,Computer Systems Networking and Telecommunications.,456977,1,"Private, for-profit",0,2,43610.0,35.0,25900.0,275.0,CBT Technology Institute-Cutler Bay
5107,Health and Medical Administrative Services.,456977,3,"Private, for-profit",0,1,24956.0,60.0,9498.0,101.0,CBT Technology Institute-Cutler Bay
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",457129,1,"Private, for-profit",0,3,81995.0,5380.0,22213.0,235.0,Chamberlain University-Florida
1204,Cosmetology and Related Personal Grooming Services.,457396,1,"Private, for-profit",1,1,19369.0,48.0,6333.0,67.0,American Academy of Cosmetology
4706,Vehicle Maintenance and Repair Technologies.,457411,1,"Private, for-profit",1,1,47056.0,197.0,29334.0,311.0,Aviation Institute of Maintenance-Orlando
1204,Cosmetology and Related Personal Grooming Services.,457420,1,"Private, for-profit",1,1,23139.0,102.0,7389.0,78.0,Summit Salon Academy
1204,Cosmetology and Related Personal Grooming Services.,457439,1,"Private, for-profit",1,1,23291.0,62.0,13000.0,138.0,Summit Salon Academy-Gainesville
1204,Cosmetology and Related Personal Grooming Services.,457448,1,"Private, for-profit",1,1,18495.0,99.0,11020.0,117.0,Tenaj Salon Institute
1204,Cosmetology and Related Personal Grooming Services.,459055,1,"Private, for-profit",0,1,19898.0,1061.0,13000.0,138.0,Empire Beauty School-West Palm
5106,Dental Support Services and Allied Professions.,460190,1,"Private, for-profit",0,1,26765.0,254.0,9500.0,101.0,Concorde Career Institute-Orlando
5107,Health and Medical Administrative Services.,460190,1,"Private, for-profit",0,1,29667.0,41.0,9500.0,101.0,Concorde Career Institute-Orlando
5108,Allied Health and Medical Assisting Services.,460190,1,"Private, for-profit",0,1,26428.0,216.0,9500.0,101.0,Concorde Career Institute-Orlando
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",460190,1,"Private, for-profit",0,1,40294.0,73.0,15335.0,163.0,Concorde Career Institute-Orlando
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",460190,1,"Private, for-profit",0,2,53958.0,58.0,20000.0,212.0,Concorde Career Institute-Orlando
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",460190,1,"Private, for-profit",0,2,53822.0,141.0,23938.0,254.0,Concorde Career Institute-Orlando
1204,Cosmetology and Related Personal Grooming Services.,460701,1,"Private, for-profit",0,1,18974.0,168.0,6333.0,67.0,Artistic Nails and Beauty Academy-Lakeland
1204,Cosmetology and Related Personal Grooming Services.,460969,1,"Private, for-profit",1,1,13823.0,196.0,7316.0,78.0,Beauty Academy of South Florida
1204,Cosmetology and Related Personal Grooming Services.,462035,1,"Private, for-profit",1,1,26868.0,93.0,6333.0,67.0,Florida Academy
5123,Rehabilitation and Therapeutic Professions.,462035,1,"Private, for-profit",1,1,36667.0,20.0,6333.0,67.0,Florida Academy
1204,Cosmetology and Related Personal Grooming Services.,475547,1,"Private, for-profit",0,1,18042.0,177.0,9833.0,104.0,Paul Mitchell the School-Fort Myers
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",475714,1,"Private, for-profit",1,1,64877.0,82.0,9500.0,101.0,American Medical Academy
1504,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,476063,1,"Private, for-profit",0,1,38927.0,109.0,9500.0,101.0,Tulsa Welding School-Jacksonville
1002,Audiovisual Communications Technologies/Technicians.,476814,2,"Private, for-profit",1,1,28608.0,100.0,7853.0,83.0,Florida Institute of Recording Sound and Technology
5006,Film/Video and Photographic Arts.,476814,2,"Private, for-profit",1,1,18752.0,37.0,7853.0,83.0,Florida Institute of Recording Sound and Technology
5108,Allied Health and Medical Assisting Services.,476939,1,"Private, for-profit",1,1,22730.0,71.0,9097.0,96.0,FVI School of Nursing and Technology
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",476939,1,"Private, for-profit",1,1,18786.0,81.0,6458.0,68.0,FVI School of Nursing and Technology
1104,Information Science/Studies.,480569,3,"Private, nonprofit",0,3,101605.0,52.0,48000.0,509.0,Florida Institute of Technology-Online
4228,"Clinical, Counseling and Applied Psychology.",480569,3,"Private, nonprofit",0,3,43108.0,64.0,27205.0,288.0,Florida Institute of Technology-Online
4901,Air Transportation.,480569,3,"Private, nonprofit",0,3,68636.0,43.0,27000.0,286.0,Florida Institute of Technology-Online
5107,Health and Medical Administrative Services.,480569,3,"Private, nonprofit",0,3,36381.0,27.0,50351.0,534.0,Florida Institute of Technology-Online
5107,Health and Medical Administrative Services.,480569,3,"Private, nonprofit",0,5,80610.0,39.0,41000.0,466.0,Florida Institute of Technology-Online
5202,"Business Administration, Management and Operations.",480569,3,"Private, nonprofit",0,3,58663.0,55.0,34374.0,364.0,Florida Institute of Technology-Online
5202,"Business Administration, Management and Operations.",480569,3,"Private, nonprofit",0,5,90978.0,381.0,37584.0,428.0,Florida Institute of Technology-Online
5203,Accounting and Related Services.,480569,3,"Private, nonprofit",0,3,48986.0,29.0,33685.0,357.0,Florida Institute of Technology-Online
5203,Accounting and Related Services.,480569,3,"Private, nonprofit",0,5,69689.0,32.0,41000.0,466.0,Florida Institute of Technology-Online
5212,Management Information Systems and Services.,480569,3,"Private, nonprofit",0,5,84920.0,127.0,37584.0,428.0,Florida Institute of Technology-Online
0907,"Radio, Television, and Digital Communication.",480851,1,"Private, for-profit",1,1,31156.0,57.0,9500.0,101.0,Miami Media School
1204,Cosmetology and Related Personal Grooming Services.,481483,1,"Private, for-profit",1,1,20316.0,129.0,6723.0,71.0,Boca Beauty Academy
5135,Somatic Bodywork and Related Therapeutic Services.,481483,0,"Private, for-profit",1,1,34649.0,24.0,5865.0,62.0,Boca Beauty Academy
0901,Communication and Media Studies.,482459,2,"Private, for-profit",0,3,47238.0,40.0,45000.0,477.0,DeVry University-Florida
1105,Computer Systems Analysis.,482459,2,"Private, for-profit",0,3,65324.0,1140.0,40509.0,429.0,DeVry University-Florida
1108,Computer Software and Media Applications.,482459,2,"Private, for-profit",0,3,38887.0,422.0,41879.0,444.0,DeVry University-Florida
1109,Computer Systems Networking and Telecommunications.,482459,2,"Private, for-profit",0,2,51108.0,628.0,27582.0,292.0,DeVry University-Florida
1109,Computer Systems Networking and Telecommunications.,482459,2,"Private, for-profit",0,3,66360.0,797.0,41421.0,439.0,DeVry University-Florida
1109,Computer Systems Networking and Telecommunications.,482459,1,"Private, for-profit",0,5,78296.0,120.0,38939.0,443.0,DeVry University-Florida
1109,Computer Systems Networking and Telecommunications.,482459,1,"Private, for-profit",0,8,71949.0,44.0,30617.0,348.0,DeVry University-Florida
1503,Electrical Engineering Technologies/Technicians.,482459,2,"Private, for-profit",0,2,52465.0,165.0,25436.0,270.0,DeVry University-Florida
1503,Electrical Engineering Technologies/Technicians.,482459,2,"Private, for-profit",0,3,75968.0,429.0,43028.0,456.0,DeVry University-Florida
1504,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,482459,2,"Private, for-profit",0,3,72119.0,115.0,50844.0,539.0,DeVry University-Florida
1512,Computer Engineering Technologies/Technicians.,482459,2,"Private, for-profit",0,3,72749.0,146.0,49107.0,521.0,DeVry University-Florida
4301,Criminal Justice and Corrections.,482459,2,"Private, for-profit",0,3,46188.0,250.0,46957.0,498.0,DeVry University-Florida
5107,Health and Medical Administrative Services.,482459,2,"Private, for-profit",0,3,50285.0,92.0,43973.0,466.0,DeVry University-Florida
5201,"Business/Commerce, General.",482459,2,"Private, for-profit",0,3,56664.0,183.0,40529.0,430.0,DeVry University-Florida
5202,"Business Administration, Management and Operations.",482459,2,"Private, for-profit",0,3,55550.0,5551.0,35660.0,378.0,DeVry University-Florida
5202,"Business Administration, Management and Operations.",482459,1,"Private, for-profit",0,5,77117.0,2506.0,44529.0,507.0,DeVry University-Florida
5202,"Business Administration, Management and Operations.",482459,1,"Private, for-profit",0,8,70409.0,198.0,46692.0,531.0,DeVry University-Florida
5203,Accounting and Related Services.,482459,2,"Private, for-profit",0,3,54099.0,73.0,45916.0,487.0,DeVry University-Florida
5203,Accounting and Related Services.,482459,1,"Private, for-profit",0,5,72954.0,781.0,39978.0,455.0,DeVry University-Florida
5203,Accounting and Related Services.,482459,1,"Private, for-profit",0,8,67831.0,97.0,42015.0,478.0,DeVry University-Florida
